MET2013_chr,pop_total.1,Agriculture,Architecture,"Area, Ethnic, and Civilization Studies",Biology and Life Sciences,Business,Communication Technologies,Communications,Computer and Information Sciences,Construction Services,Cosmetology Services and Culinary Arts,Criminal Justice and Fire Protection,Education Administration and Teaching,Electrical and Mechanic Repairs and Technologies,Engineering,Engineering Technologies,"English Language, Literature, and Composition",Environment and Natural Resources,Family and Consumer Sciences,Fine Arts,History,Interdisciplinary and Multi-Disciplinary Studies (General),Law,Liberal Arts and Humanities,Library Science,Linguistics and Foreign Languages,Mathematics and Statistics,Medical and Health Sciences and Services,Military Technologies,N/A,"Nuclear, Industrial Radiology, and Biological Technologies",Philosophy and Religious Studies,"Physical Fitness, Parks, Recreation, and Leisure",Physical Sciences,Psychology,"Public Affairs, Policy, and Social Work",Social Sciences,Theology and Religious Vocations,Transportation Sciences and Technologies
"Michigan City-La Porte, IN",110929.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57.8546703025557,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Midland, TX",152432.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.275488323987454,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.053666373238784,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Milwaukee-Waukesha-West Allis, WI",1569420.125,#N/A,0.13310178047398086,#N/A,1.3320614466062788,3.656208732761522,#N/A,0.8844244410509484,0.5351206672059374,#N/A,#N/A,#N/A,1.4267454386194502,#N/A,1.0618422565403915,#N/A,0.4110986897563029,#N/A,#N/A,0.9121965776916373,0.24262732764831782,0.11406877498190707,#N/A,#N/A,#N/A,#N/A,#N/A,1.1781510823823476,#N/A,51.6078710233907,#N/A,#N/A,0.2322775721664165,#N/A,0.8929968934750662,0.2723756444603472,1.255357884750375,#N/A,#N/A
"Minneapolis-St. Paul-Bloomington, MN-WI",3460161.875,0.22905252633700016,0.15401953840397414,#N/A,1.4029293812997938,3.9006906719797203,#N/A,1.3051918645091232,0.5913950676595346,#N/A,#N/A,0.30171819914809583,1.286051406458233,#N/A,1.3470652337798672,#N/A,0.6558369722997737,0.23522974954073053,0.18887875418186056,1.1607151230567747,0.3601807316670785,0.25703710172361444,#N/A,0.11372024190700994,#N/A,0.30849679979810773,0.3525617872806267,1.337779981269476,#N/A,45.87339205338209,#N/A,0.14961636042590654,0.4738359738055976,0.5501315204713443,1.3284672665402548,0.3076528774759295,1.6481817741608993,0.10883488496948257,#N/A
"Mobile, AL",413947.625,#N/A,#N/A,#N/A,0.8022281836477737,1.6041993139121546,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9238442030315156,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.1814906248899804,#N/A,62.5404554864744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Modesto, CA",530171.75,#N/A,#N/A,#N/A,0.4553354543850476,1.0703591453694294,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66.20209674528569,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Monroe, LA",156030.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.24993080037062,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Monroe, MI",150414.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.15421409100215,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Montgomery, AL",373395.375,#N/A,#N/A,#N/A,0.47819768537429674,1.356273811490003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61.0711377231374,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Morgantown, WV",135977.375,#N/A,#N/A,#N/A,5.481599881986889,2.9766418495267173,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.88992524094062,#N/A,0.9586921603708626,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,88.14762849224017,#N/A,#N/A,#N/A,#N/A,1.178489102371216,#N/A,2.9482928235238215,#N/A,#N/A
"Muncie, IN",117012.125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,96.90855367857513,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Muskegon, MI",172215.875,#N/A,#N/A,#N/A,#N/A,1.0653636606258101,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.50732223591805,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Napa, CA",140105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.3128040677088,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Naples-Immokalee-Marco Island, FL",345700.375,#N/A,#N/A,#N/A,#N/A,2.1999798789346063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.65441983592572,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Nashville-Davidson--Murfreesboro--Franklin, TN",1881981,#N/A,#N/A,#N/A,1.0441413046752857,3.591530695912453,0.17791267141519354,1.1179647614620363,0.35645452764534996,#N/A,#N/A,0.42370880430134894,1.4428853692227415,#N/A,0.6369913699637128,#N/A,0.6318725681282615,0.07074016760733214,0.19563792775390357,1.1848857330450266,0.29909466968960935,0.23341509464730664,#N/A,#N/A,#N/A,0.1481290183612343,#N/A,1.67749279539778,#N/A,53.92223118424175,#N/A,0.24470708233511948,0.41733546706151925,0.587918033493368,1.354487629218554,#N/A,0.9630790816306826,0.08339358654670999,#N/A
"New Haven-Milford, CT",860736.875,#N/A,#N/A,#N/A,1.3546721796591545,2.8857952873189943,#N/A,0.8220612205307831,0.38831499395941893,#N/A,#N/A,0.9397860714817905,0.968589345095497,#N/A,1.2640272096647955,#N/A,0.519097973376088,#N/A,#N/A,1.5534959809659157,0.459805733706537,0.24459121905183598,#N/A,#N/A,#N/A,#N/A,#N/A,1.7297176438197548,#N/A,49.1388639956172,#N/A,#N/A,#N/A,0.6145896194658376,1.2845597109477016,#N/A,1.3720192647563356,#N/A,#N/A
"New Orleans-Metairie, LA",1253622.5,#N/A,#N/A,#N/A,1.2743607372417958,2.560908265276531,#N/A,0.5733181839305223,#N/A,#N/A,#N/A,0.28305994198032225,0.9061841521270447,#N/A,0.8628355342462731,#N/A,0.31087059831510166,#N/A,#N/A,0.7693915433792817,0.18294499691344532,#N/A,#N/A,0.270320885750935,#N/A,#N/A,0.10550451600292379,1.2245775314962573,#N/A,53.99974563554526,#N/A,#N/A,0.28608940818275647,0.6318908023427887,0.8685570889580398,#N/A,0.9079241234447988,#N/A,#N/A
"New York-Newark-Jersey City, NY-NJ-PA",19920052.75,0.04764503593779449,0.16411760702189745,0.11212937925924968,1.1993393282602376,4.763156044478203,0.054507406096487875,1.5731800703420835,0.744460109466574,0.02433072254506732,0.043384713382889316,0.6459916701292728,1.3379482467536439,#N/A,1.0849516092747848,0.09889375529125483,0.7610472168676604,0.11711166027402932,0.10211959215961344,1.9234805989165042,0.49385291817189125,0.18059270220641613,0.08160010690957392,0.2721415762003286,#N/A,0.21038830124736774,0.3604382993495537,1.309784078832289,#N/A,47.35557264646903,#N/A,0.17179216820756002,0.24181162446681398,0.5356342920547128,1.6230846747713799,0.25028532359954175,2.067391629307596,0.061904432526043406,0.030170262498413543
"Niles-Benton Harbor, MI",155315.5,#N/A,#N/A,#N/A,#N/A,1.0678964399889939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.26097669230972,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"North Port-Sarasota-Bradenton, FL",746999,#N/A,#N/A,#N/A,0.7588352563998247,1.1946096882148023,#N/A,0.2981881154676426,#N/A,#N/A,#N/A,#N/A,0.6875952122004986,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.5135263739987868,#N/A,41.283173746806646,#N/A,#N/A,#N/A,0.22221294688358184,#N/A,#N/A,0.33070038617610836,#N/A,#N/A
"Norwich-New London, CT",272747.5,#N/A,#N/A,#N/A,#N/A,2.3829986307118753,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.7716737159769808,#N/A,3.7534979894101577,#N/A,#N/A,#N/A,#N/A,#N/A,0.5876547370858836,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.98913323683323,#N/A,#N/A,#N/A,#N/A,0.8866171528749697,#N/A,0.9858574624546793,#N/A,#N/A
Not in identifiable area,69092260.375,0.2788677782954205,0.03980479816537548,0.026790758808463568,0.6255305481347758,1.382117954757246,0.0177904672689325,0.37950973713320696,0.21510047744127164,0.027501577696372615,0.023338848977016633,0.26887751786754166,1.02308614365594,0.005228223470916644,0.5633518201853497,0.05481827572269628,0.23869141918211173,0.1283643733403405,0.1047338879989427,0.3695411349503555,0.16941527260926173,0.0904458188743603,0.01625717451304142,0.08412460326495938,#N/A,0.08522500123358139,0.10515264507616753,0.8202089146507381,#N/A,57.01971646099053,0.007300654222853985,0.04884028180363243,0.29133207024747826,0.2727951685600055,0.5132799099127713,0.16250143111886783,0.5118046375649897,0.062243668335714895,0.020338593229941686
"Ocala, FL",340354.125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.16407345048416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Ocean City, NJ",104210.375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.23523441156357,#N/A,#N/A,#N/A,#N/A,1.4451911927279741,#N/A,#N/A,#N/A,#N/A
"Odessa, TX",149948.125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75.80647741950834,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Ogden-Clearfield, UT",566969.5,#N/A,#N/A,#N/A,#N/A,0.940383852498625,#N/A,0.34940446092530564,0.4598174348494306,#N/A,#N/A,#N/A,0.8874052775626817,#N/A,#N/A,#N/A,#N/A,#N/A,0.24934258461437744,0.5360034055618668,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.949665228169669,#N/A,63.380991889472035,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Oklahoma City, OK",1396826,#N/A,#N/A,#N/A,1.1382308590384775,2.616734312696407,#N/A,0.6482848152608933,#N/A,#N/A,#N/A,#N/A,1.1052717323327605,#N/A,1.019878674265816,#N/A,0.2831450285242168,#N/A,#N/A,0.7187202448300822,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.1718145954544315,#N/A,60.135321767134556,#N/A,#N/A,0.3712229127314861,0.42481958971998024,0.557032115269953,#N/A,0.9592797741985686,#N/A,#N/A
"Olympia-Tumwater, WA",265194,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.407747202570256,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Omaha-Council Bluffs, NE-IA",995611.375,0.3190603263094691,#N/A,#N/A,1.4113934358102178,2.9101284415424575,#N/A,0.8625443544018464,0.5179643843896296,#N/A,#N/A,#N/A,2.0105844832795636,#N/A,0.721528675107205,#N/A,0.3617947867838948,#N/A,#N/A,0.5620626940977387,0.29545194742326497,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.617059045973965,#N/A,50.26722799075307,#N/A,#N/A,0.5563139556977226,#N/A,0.693421033142127,#N/A,0.5158779622128615,#N/A,#N/A
"Orlando-Kissimmee-Sanford, FL",2277068.25,#N/A,#N/A,#N/A,0.8206849463074334,3.531096499352121,#N/A,0.9852477090106502,0.43675459350454726,#N/A,#N/A,#N/A,0.9499092456735946,#N/A,1.0036483223109294,#N/A,0.3946943215907478,#N/A,#N/A,0.9180941987563085,#N/A,0.22159124970485242,#N/A,#N/A,#N/A,#N/A,#N/A,1.173661157916853,#N/A,64.42928410919394,#N/A,#N/A,0.3646731613336181,0.3027220735767028,0.9795083894304146,#N/A,0.8745787364305762,#N/A,#N/A
"Oshkosh-Neenah, WI",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Owensboro, KY",108167.375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.258624240965496,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Oxnard-Thousand Oaks-Ventura, CA",841715.625,#N/A,#N/A,#N/A,1.0109577521856945,1.4481105324249512,#N/A,0.7076866925839957,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.6363940059839924,#N/A,0.3809206368106075,#N/A,0.11288597142180085,0.7911197131775669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.6641512835993661,#N/A,60.44886792847711,#N/A,#N/A,#N/A,0.3326624608766966,1.1488727066236042,#N/A,1.1067995865169011,#N/A,#N/A
"Palm Bay-Melbourne-Titusville, FL",559801.875,#N/A,#N/A,#N/A,0.822300402430941,1.2933040090421377,#N/A,#N/A,0.6346964414524578,#N/A,#N/A,#N/A,#N/A,#N/A,1.1796865335216769,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.7161436769386766,#N/A,47.6710964309935,#N/A,#N/A,#N/A,#N/A,1.0382184252814857,#N/A,#N/A,#N/A,#N/A
"Panama City, FL",169338,#N/A,#N/A,1.4999586625565438,#N/A,1.6889298326424076,#N/A,#N/A,0.7381686331479054,#N/A,#N/A,#N/A,1.818847512076439,#N/A,2.037345427488219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.30707815138952865,#N/A,56.632297535107305,#N/A,#N/A,#N/A,#N/A,0.6023456046486908,#N/A,0.1653497738251308,#N/A,0.11220163223848162
"Parkersburg-Vienna, WV",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Pensacola-Ferry Pass-Brent, FL",469357.625,#N/A,#N/A,#N/A,0.632283236147063,1.5121504596852713,#N/A,0.8271631024447874,#N/A,#N/A,#N/A,0.4836077129914785,1.3785319361466701,#N/A,1.2539085672607224,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8505228249024525,#N/A,65.79557511100437,#N/A,#N/A,#N/A,#N/A,0.3027959030489877,#N/A,0.9837847575164618,#N/A,#N/A
"Peoria, IL",360133,0.2915589518316844,0.23602391338755405,#N/A,0.3193264710537496,2.110331460876954,#N/A,0.14994460379915198,#N/A,0.9191048862503576,#N/A,1.7687909744455521,2.0659034301216495,#N/A,2.126991972410193,#N/A,0.21658664993210844,0.38319176526449955,#N/A,1.3272874188147157,#N/A,#N/A,#N/A,#N/A,#N/A,0.21658664993210844,#N/A,0.9885236843055205,#N/A,44.825106280179824,#N/A,#N/A,0.1527213557213585,#N/A,0.23047040954314102,0.42206629217539077,0.524806113297032,#N/A,#N/A
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6072505.75,0.1262129525078036,0.0966548377899993,0.0904876739644557,1.5944695246951253,3.82316984365117,#N/A,1.1200642164894403,0.5141846762806142,#N/A,0.0367105533470375,0.5775417052959833,1.4023107020954715,#N/A,1.2522685206684778,#N/A,0.543325003705681,0.1693657077722261,0.0775373534741381,0.9614661891553832,0.37986771279455955,0.18169580667248167,#N/A,0.1943199568144198,#N/A,0.15304210644015181,0.2741848805076068,1.640150802591868,#N/A,50.37592289888383,#N/A,0.08341859111378197,0.41479445406831744,0.6743745614503819,1.2234898533913927,0.22148278318680245,1.2486110088147757,0.08544725939989671,#N/A
"Phoenix-Mesa-Scottsdale, AZ",4462927.25,#N/A,#N/A,#N/A,0.8731329972753269,2.0701645491646357,#N/A,0.7753147622671337,0.43712011992177335,#N/A,#N/A,0.2753682708192344,0.9151334530641207,#N/A,1.0424252890966037,#N/A,0.2181817013709076,#N/A,0.1354219916653436,0.5848216591871338,0.11853436954467593,0.19217817502992035,#N/A,0.13685860439763456,#N/A,#N/A,#N/A,0.9990468420294495,#N/A,58.363512260274575,#N/A,#N/A,0.35123271968658476,0.20028080918633695,0.7323252544754311,0.14364231474011824,0.7344767018334784,#N/A,#N/A
"Pittsburgh, PA",2305213.25,#N/A,#N/A,#N/A,1.3445603699676856,4.188200149097131,#N/A,1.086462476853654,0.7554279048917759,#N/A,#N/A,0.37949369327418436,1.648318251237452,#N/A,1.8789313210104002,0.12291276857004174,0.575225336561248,0.1739302169958371,#N/A,1.029964737027764,0.3904871932776295,0.19003936128214904,#N/A,#N/A,#N/A,0.16687013464626227,0.3268090254210819,1.7628202332884142,#N/A,44.49603048990243,#N/A,0.084614827700206785,0.550502088292989,0.7268904595734719,1.105109772832804,0.255445925820204,1.11424739380967,#N/A,#N/A
"Pittsfield, MA",125306,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.03940445289781,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Port St. Lucie, FL",445005.875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.16046186693067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Portland-South Portland, ME",531087.5,#N/A,#N/A,#N/A,2.4281411840364475,2.2404333845677944,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.2657411168002108,#N/A,#N/A,#N/A,#N/A,1.2162959898313195,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.589783516762252,#N/A,43.242811940288014,#N/A,#N/A,#N/A,#N/A,0.8969667584696446,#N/A,1.4437474721742598,#N/A,#N/A
"Portland-Vancouver-Hillsboro, OR-WA",2356253.25,#N/A,#N/A,#N/A,0.9498516688578841,2.0216581958356574,#N/A,0.7517601008569844,0.3787489818240261,#N/A,#N/A,#N/A,0.5546052074322247,#N/A,0.8826531685914709,#N/A,0.6161160789677965,0.20353314788200233,0.16271553106040085,0.9591799949710682,0.29596255414020944,0.15591357606860431,#N/A,#N/A,#N/A,0.3218776892451236,#N/A,0.8216441890108426,#N/A,50.932164139250816,#N/A,0.1634360136577837,0.3852048808443427,0.4694730694093468,0.9737454386955191,#N/A,1.3132936600960055,#N/A,#N/A
"Prescott, AZ",218161.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.59406151123303,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Providence-Warwick, RI-MA",1621109.5,#N/A,0.29956637763676053,#N/A,0.828629047667441,3.122758751190643,#N/A,0.9775176049159001,0.5554093480385702,#N/A,#N/A,0.6502863308763936,1.3206046788128607,#N/A,1.1115463124986702,#N/A,0.39553862789288113,#N/A,#N/A,1.186865157536783,0.2894931040301853,0.19358567796354903,#N/A,#N/A,#N/A,#N/A,#N/A,1.1669402572633165,#N/A,54.756120956198004,#N/A,#N/A,0.4773755008973789,0.6711071631554586,1.203457304641671,0.18892776754140786,1.0640059722356585,#N/A,#N/A
"Provo-Orem, UT",559419.125,#N/A,#N/A,#N/A,0.5714861984959696,1.7144759497688211,#N/A,1.0211001387817582,0.7507902928857135,#N/A,#N/A,#N/A,2.9214612438117156,#N/A,0.4772702018356036,#N/A,0.5349717532304571,#N/A,0.9199042529126304,1.0327856438130492,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.3593764849874184,#N/A,107.90697961403082,#N/A,#N/A,1.058657697202267,#N/A,0.6180837131613727,#N/A,0.9251589377623587,#N/A,#N/A
"Pueblo, CO",154651.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,59.41093503527731,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Punta Gorda, FL",168611.625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.0781940638142,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Racine, WI",195387.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.76936133047506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Raleigh, NC",1276544.5,0.4235760125629668,#N/A,#N/A,1.4275500381811725,3.5994856664188606,#N/A,1.0404551199381624,0.8088237605679758,#N/A,#N/A,0.43573360166016206,1.163502578653696,#N/A,2.197490870303063,#N/A,0.47767755214455193,#N/A,#N/A,0.8243421965627113,0.29684715131287315,0.2744132467131611,#N/A,#N/A,#N/A,#N/A,0.2689993022179749,1.1936043099844929,#N/A,46.88663471588814,#N/A,0.20456640568988507,0.45755261686990456,0.9263771830532739,0.7697265598481369,0.27622452757438276,1.269787552828431,#N/A,#N/A
"Reading, PA",413945.875,#N/A,#N/A,#N/A,0.6816959563635158,2.461740846228722,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.790467883661364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.031309456498164,#N/A,52.44991868335357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.866342895472665,#N/A,#N/A
"Redding, CA",178884.375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.067709732538276,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
